,customer,gender,age,card_name,date,merchant,amount,company,installment,location,category,point
884,C013,F,30,LOCA LIKIT 1.2,2022-05-16,홈쇼핑,11131,롯데카드,0,제주,전자상거래,네이버 포인트
885,C019,M,60,BC 바로 에어 플러스,2022-10-16,한의원,11973,BC카드,20,제주,의료,TOP POINT2
886,C002,F,30,카드의정석 POINT,2023-04-21,가전,1684,우리카드,12,제주,가전/가구,네이버 포인트
887,C019,M,60,BC 바로 에어 플러스,2022-09-27,호텔,3628,BC카드,18,울산,여행/교통,네이버 포인트
888,C050,M,10,신한카드 B.Big(삑),2022-10-30,중식,6157,신한카드,23,부산,요식/유흥,네이버 포인트
889,C039,M,50,LOCA LIKIT 1.2,2022-12-27,한식,16517,롯데카드,20,경남,요식/유흥,L.POINT
890,C031,M,20,삼성카드 taptap O,2023-01-29,LPG,9027,삼성카드,30,대구,주유,네이버 포인트
891,C036,F,40,MULTI On(멀티 온) 카드,2022-07-29,가구,2416,하나카드,20,경남,가전/가구,하나머니
892,C035,F,60,American Express Gold Card,2022-05-18,예체능학원,6859,현대카드,24,전남,교육/학원,네이버 포인트
893,C033,F,40,BLISS.7 카드(포인트),2023-01-21,가전,2750,IBK기업은행,15,전남,가전/가구,네이버 포인트
894,C039,M,50,LOCA LIKIT 1.2,2022-09-06,생활서비스,11434,롯데카드,2,광주,가정생활/서비스,L.POINT
895,C042,M,60,신세계 BC 바로 리워드 플러스,2023-03-01,생활서비스,1230,BC카드,15,경북,가정생활/서비스,네이버 포인트
896,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2023-01-13,업무서비스,34216,KB국민카드,28,경기,가정생활/서비스,포인트리
897,C039,M,50,LOCA LIKIT 1.2,2022-12-29,놀이공원,1656,롯데카드,30,대전,스포츠/문화/레저,네이버 포인트
898,C034,F,50,신한카드 Deep Dream(모베러웍스),2023-02-08,일식,15350,신한카드,19,서울,요식/유흥,네이버 포인트
899,C017,M,60,하나 CLUB H 아메리칸 익스프레스 리저브 카드,2022-07-21,지하철,8744,하나카드,3,강원,여행/교통,네이버 포인트
900,C046,F,60,IBK-Hybrid(하이브리드)카드,2023-02-16,일식,21695,IBK기업은행,19,전북,요식/유흥,TOP POINT1
901,C008,F,50,1Q Daily+,2023-01-06,입시보습학원,3371,하나카드,33,대구,교육/학원,하나머니
902,C047,F,20,KB국민 My WE:SH 카드,2022-11-11,호텔,5292,KB국민카드,8,광주,여행/교통,포인트리
903,C014,M,30,별다줄카드,2022-11-19,가전,1201,NH농협카드,30,충남,가전/가구,NH포인트
904,C015,M,60,현대카드ZERO Edition2(할인형),2022-08-30,주유소,12389,현대카드,7,경남,주유,M-POINT
905,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-06-26,주유소,12261,KB국민카드,28,대전,주유,포인트리
906,C018,M,50,신세계 BC 바로 리워드 플러스,2023-01-02,가구,1382,BC카드,32,경북,가전/가구,네이버 포인트
907,C001,M,60,현대카드ZERO Edition2(할인형),2022-09-24,미용실,9845,현대카드,23,전북,미용,M-POINT
908,C037,F,40,내맘대로 쁨 카드,2022-11-29,화장품,5427,하나카드,15,강원,미용,네이버 포인트
909,C039,M,50,LOCA LIKIT 1.2,2023-04-08,화장품,1149,롯데카드,11,울산,미용,L.POINT
910,C015,M,60,현대카드ZERO Edition2(할인형),2023-03-10,시계/귀금속,2212,현대카드,13,인천,의류/잡화,M-POINT
911,C030,M,50,현대카드ZERO Edition2(할인형),2022-08-24,스포츠시설,3982,현대카드,30,서울,스포츠/문화/레저,M-POINT
912,C048,M,40,신한카드 Deep Oil,2023-04-10,교육용품,2165,신한카드,34,경북,교육/학원,네이버 포인트
913,C032,M,20,BC 바로 페이백 플러스,2023-02-13,예체능학원,4362,BC카드,15,인천,교육/학원,네이버 포인트
914,C023,M,20,신세계 BC 바로 리워드 플러스,2022-10-09,놀이공원,2257,BC카드,2,인천,스포츠/문화/레저,네이버 포인트
915,C024,F,30,BeV V카드(스카이패스형),2022-05-11,일식,9213,KB국민카드,14,전남,요식/유흥,네이버 포인트
916,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-12-27,온라인거래,66233,신한카드,7,대전,전자상거래,네이버 포인트
917,C015,M,60,NH올원 All100(올백)카드,2023-04-14,LPG,2313,NH농협카드,33,경북,주유,NH포인트
918,C029,M,30,현대카드 M BOOST,2022-12-02,할인점/슈퍼마켓,72306,현대카드,16,강원,유통,네이버 포인트
919,C010,M,60,톡톡D 카드,2023-01-25,농수산물,18343,KB국민카드,5,강원,음/식료품,포인트리
920,C032,M,20,BC 바로 페이백 플러스,2023-02-23,자동차서비스,1174,BC카드,34,전남,자동차,네이버 포인트
921,C025,F,50,Oil & Life카드(Oil카드),2022-11-21,통신,28410,IBK기업은행,21,서울,가정생활/서비스,TOP POINT1
922,C031,M,20,삼성카드 taptap O,2023-01-28,화장품,11978,삼성카드,22,인천,미용,네이버 포인트
923,C018,M,50,신세계 BC 바로 리워드 플러스,2022-10-15,화장품,10397,BC카드,0,울산,미용,TOP POINT2
924,C006,F,70,신세계 BC 바로 리워드 플러스,2022-10-28,종합병원,10558,BC카드,23,인천,의료,네이버 포인트
925,C005,F,60,NH올원 Shopping&11번가카드(R2타입),2023-03-08,예체능학원,8320,NH농협카드,9,부산,교육/학원,네이버 포인트
926,C016,M,40,NH20 해봄카드,2022-11-13,면세점,10381,NH농협카드,32,충북,여행/교통,네이버 포인트
927,C009,F,60,다담카드,2023-02-17,주유소,8617,KB국민카드,0,강원,주유,네이버 포인트
928,C025,F,50,Oil & Life카드(Oil카드),2022-09-11,한의원,8274,IBK기업은행,0,경북,의료,TOP POINT1
929,C048,M,40,신한카드 Deep Oil,2022-10-15,자동차판매,1507,신한카드,24,충북,자동차,마이신한포인트
930,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2023-05-01,입시보습학원,12416,삼성카드,33,대구,교육/학원,네이버 포인트
931,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2022-09-25,정육점,17949,KB국민카드,25,충남,음/식료품,포인트리
932,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2023-01-27,쿠팡,277643,KB국민카드,2,전남,전자상거래,네이버 포인트
933,C016,M,40,NH20 해봄카드,2022-10-15,인테리어,21645,NH농협카드,24,경남,가정생활/서비스,NH포인트
934,C030,M,50,삼성카드 taptap O,2023-04-27,독서실,15392,삼성카드,6,대전,교육/학원,보너스포인트
935,C042,M,60,삼성카드 taptap O,2022-12-15,놀이공원,4712,삼성카드,18,경북,스포츠/문화/레저,보너스포인트
936,C002,F,30,카드의정석 POINT,2022-08-16,주유소,6465,우리카드,24,경기,주유,네이버 포인트
937,C038,F,20,밸런스 카드,2022-10-19,업무서비스,7282,BC카드,28,충북,가정생활/서비스,네이버 포인트
938,C040,F,50,신한카드 Mr.Life,2023-03-03,여행사,18124,신한카드,33,대전,여행/교통,마이신한포인트
939,C021,F,40,청춘대로 톡톡카드,2023-03-04,업무서비스,17584,KB국민카드,28,울산,가정생활/서비스,포인트리
940,C022,M,30,카드의정석 UniMile,2023-05-04,일식,29995,우리카드,7,광주,요식/유흥,모아포인트
941,C001,M,60,현대카드ZERO Edition2(할인형),2022-05-30,패션/잡화,1217,현대카드,23,경북,의류/잡화,네이버 포인트
942,C015,M,60,NH올원 All100(올백)카드,2022-10-30,독서실,7277,NH농협카드,12,경북,교육/학원,NH포인트
943,C043,M,50,신한카드 Deep Dream Platinum+,2022-12-12,생활서비스,20049,신한카드,3,충남,가정생활/서비스,네이버 포인트
944,C011,M,30,올바른 MYPICK 카드,2023-04-04,미용서비스,7166,NH농협카드,21,대전,미용,네이버 포인트
945,C020,M,70,다담카드,2022-05-26,농수산물,12497,KB국민카드,17,제주,음/식료품,네이버 포인트
946,C013,F,30,BC 바로 페이백 플러스,2023-04-24,업무서비스,25112,BC카드,35,충북,가정생활/서비스,네이버 포인트
947,C010,M,60,톡톡D 카드,2023-04-06,종합병원,12437,KB국민카드,26,인천,의료,네이버 포인트
948,C046,F,60,신한카드 Deep Dream Platinum+,2022-09-16,취미/전문학원,6102,신한카드,34,서울,교육/학원,마이신한포인트
949,C030,M,50,삼성카드 taptap O,2022-08-17,일반병원,2386,삼성카드,24,대전,의료,보너스포인트
950,C005,F,60,LOCA LIKIT - New York Blue,2023-04-25,정육점,39094,롯데카드,20,세종,음/식료품,L.POINT
951,C012,F,30,신한카드 B.Big(삑),2022-12-16,패션/잡화,2010,신한카드,32,울산,의류/잡화,네이버 포인트
952,C023,M,20,신세계 BC 바로 리워드 플러스,2022-06-05,세탁소,22882,BC카드,20,경기,가정생활/서비스,네이버 포인트
953,C046,F,60,IBK-Hybrid(하이브리드)카드,2022-09-06,일반병원,6207,IBK기업은행,35,세종,의료,TOP POINT1
954,C039,M,50,카드의정석 WOWRI,2022-06-21,종합병원,3850,우리카드,19,경남,의료,모아포인트
955,C031,M,20,IBK 무직타이거 카드(신용),2023-02-15,미용실,3529,IBK기업은행,11,전북,미용,TOP POINT1
956,C011,M,30,올바른 MYPICK 카드,2023-04-20,교육용품,10987,NH농협카드,8,경북,교육/학원,NH포인트
957,C002,F,30,카드의정석 POINT,2022-12-17,LPG,4995,우리카드,24,부산,주유,네이버 포인트
958,C028,M,40,MULTI Oil(멀티 오일) 카드,2022-12-31,업무서비스,29555,하나카드,24,충북,가정생활/서비스,네이버 포인트
959,C034,F,50,마일앤조이카드(아시아나),2022-11-01,농수산물,44532,IBK기업은행,13,서울,음/식료품,TOP POINT1
960,C024,F,30,마일앤조이카드(대한항공),2022-10-16,의복/의류,1296,IBK기업은행,21,인천,의류/잡화,네이버 포인트
961,C044,F,30,카드의정석 SHOPPING,2023-04-19,안경,2414,우리카드,21,부산,의류/잡화,모아포인트
962,C012,F,30,현대카드 M BOOST,2022-07-18,편의점,2166,현대카드,11,울산,유통,M-POINT
963,C031,M,20,삼성카드 taptap O,2022-12-31,미용실,7032,삼성카드,9,전남,미용,보너스포인트
964,C005,F,60,LOCA LIKIT - New York Blue,2022-10-02,스포츠/레저용품,1054,롯데카드,8,인천,스포츠/문화/레저,L.POINT
965,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-12-09,호텔,30061,삼성카드,24,울산,여행/교통,보너스포인트
966,C007,F,20,카드의정석 SHOPPING,2022-10-27,정육점,10687,우리카드,15,강원,음/식료품,네이버 포인트
967,C042,M,60,신세계 BC 바로 리워드 플러스,2022-07-31,정육점,35344,BC카드,4,울산,음/식료품,네이버 포인트
968,C026,M,20,롯데백화점 FLEX카드,2022-08-14,한의원,9522,롯데카드,26,광주,의료,네이버 포인트
969,C045,F,60,K-FIRST (모바일전용),2023-02-09,가전,1715,BC카드,35,광주,가전/가구,네이버 포인트
970,C041,M,30,KB국민 My WE:SH 카드,2022-12-13,화원,1884,KB국민카드,23,경남,스포츠/문화/레저,네이버 포인트
971,C001,M,60,현대카드ZERO Edition2(할인형),2022-10-19,패션/잡화,3243,현대카드,1,경남,의류/잡화,M-POINT
972,C007,F,20,신세계 BC 바로 콰트로 플러스,2023-04-16,세탁소,8420,BC카드,5,강원,가정생활/서비스,TOP POINT2
973,C019,M,60,BC 바로 에어 플러스,2022-08-28,양식,32387,BC카드,20,광주,요식/유흥,TOP POINT2
974,C003,M,20,LOCA LIKIT - Manhattan Yellow,2022-11-22,가구,1633,롯데카드,32,대전,가전/가구,L.POINT
975,C037,F,40,내맘대로 쁨 카드,2022-11-29,가구,2018,하나카드,19,세종,가전/가구,네이버 포인트
976,C014,M,30,ONE AIR(UniMile),2023-03-30,생활서비스,15370,IBK기업은행,30,대구,가정생활/서비스,네이버 포인트
977,C047,F,20,현대카드 X BOOST,2023-03-16,가구,2234,현대카드,14,대전,가전/가구,M-POINT
978,C037,F,40,내맘대로 쁨 카드,2022-12-17,미용실,5159,하나카드,9,경남,미용,하나머니
979,C012,F,30,현대카드 M BOOST,2023-01-30,주유소,3267,현대카드,2,인천,주유,네이버 포인트
980,C039,M,50,LOCA LIKIT 1.2,2022-07-27,화장품,10447,롯데카드,6,인천,미용,L.POINT
981,C009,F,60,다담카드,2023-01-01,세탁소,3501,KB국민카드,24,인천,가정생활/서비스,네이버 포인트
982,C016,M,40,NH20 해봄카드,2023-03-08,자동차판매,1469,NH농협카드,22,인천,자동차,네이버 포인트
983,C019,M,60,BC 바로 에어 플러스,2023-01-07,자동차서비스,1120,BC카드,21,대구,자동차,TOP POINT2
984,C043,M,50,신한카드 Deep Dream Platinum+,2023-04-04,독서실,10090,신한카드,12,울산,교육/학원,네이버 포인트
985,C041,M,30,LOCA LIKIT Play,2023-01-10,가구,2417,롯데카드,14,부산,가전/가구,네이버 포인트
986,C029,M,30,현대카드 M BOOST,2022-12-29,정육점,8822,현대카드,7,서울,음/식료품,M-POINT
987,C046,F,60,신한카드 Deep Dream Platinum+,2022-10-06,면세점,2701,신한카드,7,인천,여행/교통,네이버 포인트
988,C029,M,30,현대카드 M BOOST,2023-04-11,독서실,2228,현대카드,29,대구,교육/학원,네이버 포인트
989,C030,M,50,현대카드ZERO Edition2(할인형),2023-01-26,생활잡화,5318,현대카드,0,세종,유통,M-POINT
990,C007,F,20,카드의정석 SHOPPING,2023-04-06,자동차서비스,1311,우리카드,17,전남,자동차,모아포인트
991,C041,M,30,LOCA LIKIT Play,2022-12-05,외국어학원,1076,롯데카드,10,대구,교육/학원,네이버 포인트
992,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-08-04,LPG,11828,삼성카드,6,경북,주유,네이버 포인트
993,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2023-01-22,화장품,5139,KB국민카드,28,광주,미용,포인트리
994,C011,M,30,올바른 MYPICK 카드,2022-10-19,의복/의류,2284,NH농협카드,19,전북,의류/잡화,NH포인트
995,C046,F,60,IBK-Hybrid(하이브리드)카드,2023-05-01,농수산물,4327,IBK기업은행,13,충북,음/식료품,네이버 포인트
996,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-10-01,한의원,3696,KB국민카드,16,인천,의료,네이버 포인트
997,C048,M,40,신한카드 Deep Oil,2023-04-19,취미/전문학원,9141,신한카드,1,충남,교육/학원,네이버 포인트
998,C012,F,30,신한카드 B.Big(삑),2023-03-15,서점,2167,신한카드,17,부산,스포츠/문화/레저,네이버 포인트
999,C031,M,20,삼성카드 taptap O,2022-11-28,한식,24614,삼성카드,0,세종,요식/유흥,보너스포인트
1000,C021,F,40,1Q Daily+,2023-02-04,화장품,8626,하나카드,9,제주,미용,하나머니
1001,C008,F,50,LOCA 365 카드,2022-05-17,배달앱,146476,롯데카드,32,광주,전자상거래,L.POINT
1002,C014,M,30,별다줄카드,2023-05-01,커피,6825,NH농협카드,27,경남,요식/유흥,NH포인트
1003,C002,F,30,카드의정석 POINT,2023-01-16,농수산물,21055,우리카드,20,인천,음/식료품,모아포인트
1004,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-06-09,미용서비스,4161,BC카드,9,강원,미용,TOP POINT2
1005,C045,F,60,신한카드 Deep Dream(모베러웍스),2022-07-21,농수산물,47998,신한카드,28,대구,음/식료품,네이버 포인트
1006,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2023-03-10,주유소,9021,삼성카드,9,경남,주유,보너스포인트
1007,C034,F,50,마일앤조이카드(아시아나),2022-11-19,생활잡화,46969,IBK기업은행,8,울산,유통,TOP POINT1
1008,C032,M,20,BC 바로 페이백 플러스,2022-11-13,생활잡화,69439,BC카드,21,경기,유통,네이버 포인트
1009,C020,M,70,다담카드,2022-07-14,통신,7031,KB국민카드,35,울산,가정생활/서비스,포인트리
1010,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2023-03-22,가전,2432,KB국민카드,6,인천,가전/가구,네이버 포인트
1011,C006,F,70,알뜰교통카드,2023-03-19,할인점/슈퍼마켓,39570,우리카드,35,부산,유통,네이버 포인트
1012,C007,F,20,카드의정석 SHOPPING,2023-01-17,농수산물,24292,우리카드,23,강원,음/식료품,모아포인트
1013,C041,M,30,LOCA LIKIT Play,2022-11-20,화장품,10715,롯데카드,14,부산,미용,네이버 포인트
1014,C019,M,60,BC 바로 에어 플러스,2023-05-05,자동차용품,1130,BC카드,22,전북,자동차,TOP POINT2
1015,C034,F,50,마일앤조이카드(아시아나),2023-05-07,커피,28749,IBK기업은행,18,인천,요식/유흥,네이버 포인트
1016,C021,F,40,1Q Daily+,2022-11-18,생활서비스,33162,하나카드,19,서울,가정생활/서비스,네이버 포인트
1017,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2022-06-22,주유소,10005,KB국민카드,21,경기,주유,네이버 포인트
1018,C012,F,30,현대카드 M BOOST,2023-03-17,취미/전문학원,6824,현대카드,7,대구,교육/학원,네이버 포인트
1019,C029,M,30,LOCA 365 카드,2023-02-05,통신,14322,롯데카드,24,대전,가정생활/서비스,L.POINT
1020,C035,F,60,American Express Gold Card,2022-08-20,놀이공원,2405,현대카드,19,서울,스포츠/문화/레저,M-POINT
1021,C039,M,50,카드의정석 WOWRI,2023-02-23,지하철,26799,우리카드,20,경남,여행/교통,네이버 포인트
1022,C036,F,40,MULTI On(멀티 온) 카드,2023-03-13,자동차용품,1039,하나카드,30,부산,자동차,네이버 포인트
1023,C050,M,10,신한카드 B.Big(삑),2022-10-21,의복/의류,3105,신한카드,7,경기,의류/잡화,마이신한포인트
1024,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-12-06,디지털 콘텐츠,285678,KB국민카드,29,충북,전자상거래,네이버 포인트
1025,C030,M,50,현대카드ZERO Edition2(할인형),2023-02-13,예체능학원,3863,현대카드,20,울산,교육/학원,M-POINT
